game_id,league_id,season,date,home_team_id,away_team_id,home_goals,away_goals,home_prob,draw_prob,away_prob,home_goals_half_time,away_goals_half_time
15071,4,2020,4/10/2021,156,151,0,1,0.229,0.5713,0.1997,0,1
15217,3,2020,11/28/2020,240,132,3,3,0.5428,0.2573,0.1999,2,2
2181,5,2015,4/2/2016,173,175,0,2,0.4376,0.3625,0.1999,0,1
12400,4,2019,7/19/2020,231,153,2,0,0.4374,0.3627,0.1999,1,0
7942,4,2017,9/30/2017,139,142,2,1,0.5836,0.2164,0.2,0,0
10371,3,2018,9/23/2018,119,125,1,0,0.5024,0.2976,0.2,0,0
5178,3,2014,5/16/2015,119,120,2,0,0.4878,0.3122,0.2,1,0
979,2,2016,9/21/2016,107,100,0,1,0.5086,0.2913,0.2001,0,0
8200,4,2017,4/18/2018,146,142,1,2,0.4287,0.3712,0.2001,0,1
5181,3,2014,5/16/2015,125,134,2,0,0.5441,0.2556,0.2003,0,0
10202,4,2018,2/23/2019,142,145,2,1,0.4715,0.3282,0.2003,1,0
225,1,2015,12/5/2015,83,77,3,1,0.5667,0.2329,0.2004,1,1
5321,3,2014,12/12/2014,120,132,3,2,0.5937,0.2058,0.2005,1,0
659,2,2015,11/2/2015,109,102,1,1,0.5189,0.2806,0.2005,1,1
15297,3,2020,1/23/2021,122,123,1,4,0.5154,0.2841,0.2005,1,2
8258,4,2017,5/20/2018,148,140,1,0,0.5136,0.2859,0.2005,0,0
7329,1,2017,1/2/2018,81,76,2,1,0.4746,0.3248,0.2006,0,1
14831,4,2020,10/17/2020,155,138,1,0,0.4552,0.3442,0.2006,0,0
676,2,2015,11/22/2015,103,109,1,2,0.4431,0.3562,0.2007,0,2
1499,4,2015,11/6/2015,144,140,2,0,0.4223,0.377,0.2007,1,0
13369,2,2019,7/2/2020,107,105,2,0,0.4833,0.3159,0.2008,0,0
6150,5,2014,9/13/2014,170,180,1,0,0.4178,0.3814,0.2008,0,0
13318,2,2019,2/8/2020,94,98,2,1,0.534,0.2651,0.2009,0,0
11928,1,2019,3/7/2020,87,73,2,1,0.524,0.2751,0.2009,2,1
5828,4,2014,8/23/2014,155,139,2,1,0.3244,0.4747,0.2009,0,1
8396,3,2017,12/13/2017,122,128,3,1,0.5626,0.2364,0.201,2,0
2006,5,2015,11/22/2015,165,167,0,0,0.3078,0.4912,0.201,0,0
7784,2,2017,3/18/2018,105,101,1,0,0.5413,0.2576,0.2011,0,0
10254,4,2018,4/3/2019,156,145,2,1,0.5297,0.2692,0.2011,0,1
3330,1,2016,1/2/2017,93,75,0,0,0.3695,0.4294,0.2011,0,0
7575,2,2017,10/14/2017,98,96,1,2,0.5432,0.2556,0.2012,1,0
8804,5,2017,2/4/2018,171,178,3,2,0.4593,0.3395,0.2012,2,2
6182,5,2014,9/28/2014,210,165,0,0,0.307,0.4916,0.2014,0,0
7696,2,2017,1/6/2018,222,102,3,2,0.5169,0.2816,0.2015,0,1
7205,1,2017,10/21/2017,85,73,1,2,0.4851,0.3134,0.2015,0,2
12745,5,2019,9/1/2019,164,175,1,0,0.4244,0.3741,0.2015,1,0
4826,2,2014,5/31/2015,106,108,4,3,0.6013,0.1971,0.2016,0,0
2016,5,2015,11/29/2015,175,169,3,0,0.5868,0.2116,0.2016,0,0
14475,1,2020,10/17/2020,80,74,3,3,0.5201,0.2782,0.2017,2,1
2702,1,2016,11/19/2016,72,84,1,1,0.4804,0.3179,0.2017,0,1
14511,1,2020,11/8/2020,88,87,1,1,0.4692,0.3291,0.2017,1,1
10822,5,2018,12/15/2018,177,225,2,1,0.3873,0.411,0.2017,1,0
13385,2,2019,7/5/2020,242,94,2,0,0.4751,0.323,0.2019,0,0
6096,5,2014,11/22/2014,162,178,0,0,0.2792,0.5189,0.2019,0,0
11909,1,2019,2/22/2020,238,220,1,1,0.5221,0.2759,0.202,1,1
6053,5,2014,12/7/2014,210,160,1,1,0.4776,0.3204,0.202,0,0
344,1,2015,2/27/2016,74,80,1,2,0.4643,0.3336,0.2021,1,0
4669,1,2014,11/22/2014,85,92,1,2,0.5312,0.2665,0.2023,1,2
1126,3,2015,11/7/2015,127,118,1,1,0.5044,0.2933,0.2023,0,1
112,1,2015,8/29/2015,85,76,0,1,0.4729,0.3248,0.2023,0,1
981,2,2016,9/24/2016,105,109,2,0,0.3457,0.452,0.2023,2,0
10118,4,2018,12/22/2018,143,141,1,0,0.4548,0.3428,0.2024,0,0
13216,2,2019,11/24/2019,104,96,1,2,0.4966,0.3009,0.2025,1,1
10139,4,2018,1/11/2019,145,152,4,2,0.5473,0.2501,0.2026,2,2
2210,5,2015,4/23/2016,174,178,2,3,0.5013,0.2961,0.2026,0,0
4654,1,2014,11/1/2014,72,84,0,0,0.4808,0.3166,0.2026,0,0
14976,4,2020,1/22/2021,151,231,2,2,0.4562,0.3412,0.2026,0,0
4893,2,2014,3/8/2015,108,101,1,1,0.4355,0.3619,0.2026,0,1
14839,4,2020,10/26/2020,151,152,1,1,0.4593,0.3379,0.2028,0,0
9894,2,2018,4/14/2019,104,230,0,0,0.4364,0.3608,0.2028,0,0
581,2,2015,9/19/2015,99,108,1,2,0.4405,0.3566,0.2029,1,0
9494,1,2018,3/10/2019,80,229,1,1,0.4281,0.369,0.2029,0,0
5578,4,2014,3/8/2015,154,152,4,1,0.5168,0.2802,0.203,2,0
7617,2,2017,1/24/2018,96,99,3,0,0.4963,0.3007,0.203,1,0
5570,4,2014,3/2/2015,152,207,1,1,0.4452,0.3517,0.2031,0,0
14601,1,2020,1/2/2021,220,229,3,3,0.5295,0.2673,0.2032,1,3
14193,5,2020,9/12/2020,175,225,2,0,0.5197,0.277,0.2033,0,0
9757,2,2018,12/29/2018,109,112,1,0,0.4627,0.334,0.2033,0,0
13433,2,2019,7/22/2020,230,105,2,1,0.5226,0.2739,0.2035,1,0
2265,5,2016,8/20/2016,160,181,1,0,0.4297,0.3668,0.2035,0,0
4422,1,2014,5/16/2015,82,91,2,0,0.5312,0.2652,0.2036,0,0
15052,4,2020,3/21/2021,142,207,1,1,0.4731,0.3233,0.2036,0,1
4210,5,2016,3/18/2017,167,169,3,0,0.5619,0.2344,0.2037,0,0
10832,5,2018,12/22/2018,225,170,2,0,0.5299,0.2664,0.2037,2,0
15308,3,2020,1/31/2021,134,262,3,1,0.5075,0.2888,0.2037,2,0
3461,1,2016,4/17/2017,93,83,1,2,0.5432,0.253,0.2038,0,1
5840,4,2014,8/30/2014,143,156,2,1,0.4985,0.2977,0.2038,2,1
2214,5,2015,4/24/2016,169,165,1,1,0.4282,0.368,0.2038,0,1
8285,3,2017,9/10/2017,124,133,3,1,0.5502,0.2459,0.2039,1,1
1589,4,2015,1/16/2016,152,151,4,3,0.5577,0.2383,0.204,2,0
3185,4,2016,12/17/2016,143,144,1,0,0.4248,0.3712,0.204,0,0
3101,2,2016,12/22/2016,102,99,0,0,0.4094,0.3866,0.204,0,0
265,1,2015,12/28/2015,72,85,3,4,0.5398,0.2561,0.2041,1,2
11884,1,2019,2/2/2020,92,83,0,0,0.5772,0.2186,0.2042,0,0
15424,3,2020,5/9/2021,122,262,0,0,0.392,0.4038,0.2042,0,0
8391,3,2017,12/9/2017,132,117,0,1,0.3034,0.4924,0.2042,0,1
3790,3,2016,3/11/2017,122,129,2,1,0.5509,0.2448,0.2043,1,0
9784,2,2018,1/27/2019,109,110,3,4,0.6153,0.1803,0.2044,1,2
15328,3,2020,2/13/2021,133,122,1,1,0.5077,0.2878,0.2045,1,0
6040,5,2014,12/3/2014,170,163,1,2,0.3868,0.4087,0.2045,0,1
11805,1,2019,12/14/2019,80,73,0,1,0.566,0.2294,0.2046,0,0
7995,4,2017,11/19/2017,137,139,3,2,0.4822,0.3131,0.2047,1,1
15951,5,2020,1/16/2021,164,235,1,2,0.5162,0.279,0.2048,0,0
12306,4,2019,6/15/2020,153,155,2,2,0.4572,0.338,0.2048,0,1
12074,4,2019,9/24/2019,153,151,3,1,0.578,0.2171,0.2049,1,1
7973,4,2017,10/29/2017,223,150,2,1,0.5614,0.2337,0.2049,0,1
7307,1,2017,12/23/2017,74,219,1,1,0.5402,0.2549,0.2049,1,0
7130,1,2017,8/19/2017,74,81,3,2,0.5292,0.2659,0.2049,2,1
892,2,2015,4/24/2016,112,100,0,2,0.4917,0.3034,0.2049,0,0
863,2,2015,4/9/2016,109,103,1,0,0.493,0.302,0.205,0,0
15789,2,2020,5/16/2021,222,115,1,1,0.5417,0.2532,0.2051,1,0
16023,5,2020,2/28/2021,177,166,0,0,0.2224,0.5725,0.2051,0,0
12155,4,2019,11/24/2019,141,142,1,1,0.4451,0.3497,0.2052,1,1
4246,5,2016,4/23/2017,175,163,1,1,0.41,0.3848,0.2052,1,1
9980,4,2018,9/1/2018,152,143,2,0,0.3633,0.4315,0.2052,0,0
7225,1,2017,11/4/2017,84,220,0,1,0.4366,0.3581,0.2053,0,1
4534,1,2014,2/11/2015,76,84,2,0,0.3691,0.4256,0.2053,0,0
3292,2,2016,10/30/2016,107,101,3,0,0.4881,0.3065,0.2054,2,0
10230,4,2018,3/17/2019,146,142,0,0,0.3084,0.4861,0.2055,0,0
15595,2,2020,1/10/2021,94,115,2,1,0.4759,0.3184,0.2057,2,0
5675,4,2014,1/24/2015,140,156,1,0,0.4042,0.3901,0.2057,0,0
7866,2,2017,5/12/2018,106,104,1,2,0.5526,0.2416,0.2058,0,1
15936,5,2020,1/9/2021,176,179,2,1,0.5154,0.2787,0.2059,2,1
16010,5,2020,2/20/2021,168,164,1,1,0.3944,0.3997,0.2059,0,0
1996,5,2015,11/8/2015,164,170,0,1,0.3536,0.4405,0.2059,0,1
8307,3,2017,9/23/2017,123,135,0,0,0.5118,0.2822,0.206,0,0
12288,4,2019,3/8/2020,154,159,1,2,0.518,0.2759,0.2061,1,0
4632,1,2014,12/26/2014,77,91,1,3,0.5055,0.2884,0.2061,1,1
9768,2,2018,1/20/2019,110,102,3,3,0.5643,0.2295,0.2062,1,1
4684,1,2014,11/29/2014,202,75,3,2,0.5903,0.2033,0.2064,2,1
4647,1,2014,12/28/2014,86,72,3,2,0.5405,0.2531,0.2064,1,1
89,1,2015,8/9/2015,85,87,0,1,0.2482,0.5454,0.2064,0,0
10731,5,2018,10/5/2018,174,170,1,1,0.4854,0.3081,0.2065,0,1
15674,2,2020,3/3/2021,116,97,1,0,0.4427,0.3508,0.2065,1,0
15258,3,2020,1/3/2021,129,131,2,0,0.5713,0.2221,0.2066,0,0
7328,1,2017,12/31/2017,76,83,1,1,0.4997,0.2937,0.2066,0,0
9467,1,2018,2/26/2019,75,220,2,1,0.5573,0.236,0.2067,1,0
5934,5,2014,3/7/2015,162,170,2,1,0.4468,0.3465,0.2067,1,1
5962,5,2014,2/1/2015,171,178,0,0,0.3975,0.3958,0.2067,0,0
3731,3,2016,1/27/2017,124,132,0,1,0.3451,0.4482,0.2067,0,1
9273,1,2018,10/6/2018,89,86,3,2,0.5878,0.2054,0.2068,0,2
14969,4,2020,1/25/2021,147,142,5,1,0.5129,0.2803,0.2068,1,1
3603,2,2016,3/5/2017,107,110,0,0,0.4704,0.3228,0.2068,0,0
9543,1,2018,4/22/2019,80,92,2,2,0.4701,0.323,0.2069,2,2
3116,1,2016,12/10/2016,91,78,3,3,0.541,0.252,0.207,1,0
4926,2,2014,2/1/2015,111,230,3,1,0.5265,0.2665,0.207,1,1
8077,4,2017,1/21/2018,140,152,1,2,0.5172,0.2758,0.207,1,1
2116,5,2015,2/7/2016,160,163,1,1,0.5072,0.2858,0.207,1,0
12790,5,2019,10/5/2019,181,225,1,0,0.4793,0.3137,0.207,1,0
5316,3,2014,12/6/2014,205,135,1,1,0.461,0.332,0.207,0,1
10693,5,2018,9/22/2018,167,174,0,0,0.3486,0.4444,0.207,0,0
4613,1,2014,12/13/2014,77,81,1,1,0.5008,0.2921,0.2071,1,1
10222,4,2018,3/9/2019,142,232,2,1,0.4601,0.3327,0.2072,0,1
2332,5,2016,10/15/2016,179,168,1,2,0.371,0.4218,0.2072,0,1
883,2,2015,4/20/2016,95,113,3,2,0.5318,0.2609,0.2073,0,1
1933,5,2015,9/23/2015,179,165,2,0,0.4579,0.3348,0.2073,2,0
10045,4,2018,10/21/2018,153,231,0,1,0.4015,0.3911,0.2074,0,1
6078,5,2014,11/1/2014,169,162,1,0,0.3597,0.4329,0.2074,1,0
5345,3,2014,12/20/2014,131,134,2,1,0.3058,0.4868,0.2074,1,1
10353,3,2018,9/2/2018,136,233,1,1,0.5713,0.2212,0.2075,0,0
9835,2,2018,3/2/2019,111,104,1,0,0.4951,0.2974,0.2075,1,0
8193,4,2017,4/15/2018,143,151,3,0,0.4681,0.3243,0.2076,1,0
5902,5,2014,4/12/2015,210,179,0,0,0.375,0.4174,0.2076,0,0
1567,4,2015,12/31/2015,154,146,1,0,0.2637,0.5287,0.2076,0,0
3965,4,2016,3/1/2017,150,144,3,3,0.5822,0.2101,0.2077,1,1
12678,3,2019,6/14/2020,125,121,0,1,0.5024,0.2899,0.2077,0,1
6099,5,2014,11/22/2014,170,177,0,0,0.4962,0.2961,0.2077,0,0
794,2,2015,2/13/2016,109,104,1,1,0.4699,0.3224,0.2077,1,1
5952,5,2014,3/21/2015,163,168,0,0,0.1424,0.6497,0.2079,0,0
11018,5,2018,5/24/2019,168,225,0,1,0.467,0.325,0.208,0,0
940,2,2016,8/21/2016,101,116,3,1,0.5158,0.2761,0.2081,0,0
4551,1,2014,1/1/2015,85,89,1,1,0.4808,0.311,0.2082,1,1
5921,5,2014,4/25/2015,174,168,1,1,0.4122,0.3796,0.2082,1,0
12635,3,2019,5/17/2020,134,125,2,2,0.5723,0.2194,0.2083,1,0
11702,1,2019,9/22/2019,83,71,3,2,0.5722,0.2195,0.2083,0,1
10796,5,2018,12/5/2018,176,175,3,2,0.5122,0.2795,0.2083,1,1
15452,2,2020,10/4/2020,96,106,1,1,0.4901,0.3016,0.2083,0,1
575,2,2015,9/13/2015,100,103,2,2,0.4623,0.3294,0.2083,1,1
3229,5,2016,12/2/2016,165,181,3,3,0.5564,0.2352,0.2084,3,1
11759,1,2019,11/9/2019,82,238,1,1,0.5262,0.2654,0.2084,0,0
4709,1,2014,10/25/2014,81,88,2,1,0.5666,0.2249,0.2085,1,0
9684,2,2018,11/4/2018,230,112,0,0,0.3459,0.4456,0.2085,0,0
15731,2,2020,4/17/2021,116,230,4,3,0.5617,0.2294,0.2089,1,2
5484,4,2014,5/11/2015,145,142,2,0,0.4858,0.3053,0.2089,1,0
3911,4,2016,1/22/2017,153,149,0,0,0.4726,0.3185,0.2089,0,0
3825,3,2016,4/8/2017,134,130,2,3,0.448,0.3431,0.2089,1,1
7589,2,2017,10/25/2017,107,94,3,0,0.5592,0.2318,0.209,0,0
9897,2,2018,4/20/2019,97,102,3,0,0.4501,0.3409,0.209,0,0
10427,3,2018,11/10/2018,120,121,2,1,0.5452,0.2456,0.2092,0,0
397,1,2015,4/9/2016,84,80,1,0,0.5249,0.2659,0.2092,1,0
5292,3,2014,2/21/2015,125,132,3,1,0.4706,0.3202,0.2092,1,1
9986,4,2018,9/2/2018,153,138,1,0,0.4628,0.328,0.2092,0,0
3252,5,2016,12/17/2016,174,182,1,1,0.328,0.4627,0.2093,0,1
14837,4,2020,10/25/2020,142,155,0,1,0.4401,0.3505,0.2094,0,1
8903,5,2017,4/22/2018,176,161,0,1,0.4541,0.3362,0.2097,0,0
12832,5,2019,11/9/2019,171,181,1,0,0.5673,0.2229,0.2098,1,0
10799,5,2018,12/5/2018,168,164,3,2,0.4382,0.352,0.2098,2,2
4057,4,2016,4/26/2017,146,140,2,3,0.5335,0.2566,0.2099,0,2
350,1,2015,3/1/2016,73,74,2,0,0.4826,0.3075,0.2099,1,0
14954,4,2020,1/9/2021,157,150,0,0,0.3411,0.449,0.2099,0,0
10656,5,2018,8/18/2018,163,167,1,0,0.2485,0.5415,0.21,0,0
6192,5,2014,8/9/2014,170,174,3,2,0.5335,0.2564,0.2101,1,2
12261,4,2019,2/14/2020,146,143,2,2,0.501,0.2889,0.2101,1,2
4627,1,2014,12/21/2014,87,83,2,2,0.4915,0.2984,0.2101,1,1
12907,5,2019,1/12/2020,161,171,3,3,0.5806,0.2092,0.2102,3,2
2328,5,2016,10/2/2016,178,175,2,0,0.534,0.2558,0.2102,1,0
12799,5,2019,10/19/2019,177,166,1,0,0.4385,0.3513,0.2102,1,0
2001,5,2015,11/21/2015,169,174,2,0,0.4837,0.306,0.2103,0,0
12643,3,2019,5/23/2020,135,123,0,1,0.3728,0.4169,0.2103,0,1
12326,4,2019,6/25/2020,156,146,1,0,0.3238,0.4659,0.2103,1,0
8538,3,2017,4/28/2018,117,132,4,1,0.5444,0.2452,0.2104,1,0
14578,1,2020,12/27/2020,245,92,1,0,0.5321,0.2575,0.2104,1,0
419,1,2015,4/21/2016,83,76,2,0,0.4846,0.305,0.2104,2,0
736,2,2015,1/10/2016,113,108,0,1,0.551,0.2385,0.2105,0,0
8250,4,2017,5/20/2018,143,156,2,2,0.5153,0.2742,0.2105,1,1
5044,2,2014,11/9/2014,108,96,2,1,0.2859,0.5036,0.2105,0,0
12424,3,2019,8/31/2019,124,122,3,0,0.4742,0.3152,0.2106,1,0
8450,3,2017,2/11/2018,133,130,1,0,0.3666,0.4228,0.2106,1,0
373,1,2015,3/14/2016,75,86,1,0,0.4128,0.3765,0.2107,1,0
612,2,2015,10/3/2015,109,94,1,1,0.5107,0.2784,0.2109,0,0
8714,5,2017,11/29/2017,174,170,1,2,0.493,0.2961,0.2109,1,0
3293,2,2016,10/30/2016,96,104,2,1,0.5252,0.2638,0.211,0,0
8928,5,2017,5/12/2018,169,164,3,3,0.577,0.2119,0.2111,1,2
1905,5,2015,8/29/2015,163,174,3,1,0.4977,0.2912,0.2111,1,1
2714,1,2016,11/27/2016,83,73,3,1,0.5677,0.2211,0.2112,1,1
226,1,2015,12/5/2015,89,81,0,0,0.5319,0.2566,0.2115,0,0
3358,1,2016,1/22/2017,83,92,2,1,0.5022,0.2863,0.2115,0,0
3849,3,2016,4/29/2017,127,135,3,0,0.4893,0.2992,0.2115,2,0
691,2,2015,12/4/2015,96,98,0,2,0.2432,0.5453,0.2115,0,2
4675,1,2014,11/22/2014,83,89,1,2,0.5502,0.2382,0.2116,0,0
5480,4,2014,5/10/2015,151,143,2,2,0.539,0.2494,0.2116,1,1
5295,3,2014,2/21/2015,134,128,1,1,0.5083,0.2799,0.2118,1,1
15495,2,2020,11/8/2020,113,115,0,0,0.1606,0.6276,0.2118,0,0
8404,3,2017,12/17/2017,136,122,2,3,0.5721,0.216,0.2119,0,2
164,1,2015,10/17/2015,80,71,2,0,0.4675,0.3206,0.2119,1,0
10006,4,2018,9/23/2018,154,146,0,0,0.2903,0.4978,0.2119,0,0
16007,5,2020,2/21/2021,210,181,2,1,0.4707,0.3172,0.2121,1,0
15692,2,2020,3/14/2021,97,102,3,1,0.566,0.2218,0.2122,2,1
7283,1,2017,12/13/2017,89,73,1,0,0.4803,0.3075,0.2122,1,0
218,1,2015,11/29/2015,81,76,1,1,0.4799,0.3079,0.2122,1,0
452,1,2015,5/15/2016,80,75,1,1,0.5337,0.254,0.2123,0,0
5927,5,2014,3/1/2015,166,170,2,1,0.5218,0.2659,0.2123,1,1
2308,5,2016,9/21/2016,163,164,3,2,0.5184,0.2692,0.2124,1,1
1304,3,2015,4/30/2016,127,132,1,2,0.452,0.3356,0.2124,1,0
11791,1,2019,12/3/2019,78,73,1,0,0.2392,0.5482,0.2126,0,0
9987,4,2018,9/14/2018,232,145,0,1,0.4832,0.3041,0.2127,0,1
5472,4,2014,5/3/2015,146,156,3,1,0.4732,0.3141,0.2127,1,0
16048,5,2020,3/21/2021,166,176,3,1,0.5697,0.2175,0.2128,1,1
609,2,2015,9/28/2015,112,108,2,0,0.4829,0.3042,0.2129,0,0
14145,4,2020,9/19/2020,142,157,1,0,0.3749,0.4122,0.2129,0,0
2027,5,2015,12/3/2015,160,175,1,0,0.2562,0.5309,0.2129,0,0
2024,5,2015,12/2/2015,166,173,0,2,0.4868,0.3002,0.213,0,1
5680,4,2014,1/25/2015,146,138,3,1,0.5425,0.2444,0.2131,2,1
4202,5,2016,3/10/2017,164,167,3,0,0.4887,0.2982,0.2131,2,0
2283,5,2016,9/10/2016,179,182,0,2,0.4575,0.3294,0.2131,0,1
10521,3,2018,2/10/2019,123,121,4,0,0.53,0.2568,0.2132,3,0
13151,2,2019,12/18/2019,242,104,0,2,0.4686,0.3182,0.2132,0,1
12195,4,2019,12/20/2019,156,155,3,0,0.5729,0.2138,0.2133,2,0
15134,4,2020,5/11/2021,157,261,3,2,0.5311,0.2555,0.2134,1,0
7483,1,2017,5/5/2018,76,82,1,0,0.4274,0.3592,0.2134,0,0
12885,5,2019,12/13/2019,160,166,2,1,0.4675,0.319,0.2135,1,0
9387,1,2018,12/29/2018,90,86,1,1,0.4304,0.3561,0.2135,0,1
9846,2,2018,3/10/2019,104,105,1,1,0.4349,0.3515,0.2136,0,0
13153,2,2019,10/5/2019,101,111,1,2,0.4769,0.3094,0.2137,1,0
15625,2,2020,1/29/2021,113,110,1,1,0.5377,0.2485,0.2138,0,0
12385,4,2019,7/16/2020,148,157,1,2,0.4632,0.323,0.2138,0,1
5898,5,2014,4/12/2015,174,166,1,0,0.4557,0.3304,0.2139,1,0
15468,2,2020,10/25/2020,116,115,4,2,0.5478,0.2381,0.2141,3,2
12665,3,2019,6/6/2020,136,205,1,1,0.5448,0.241,0.2142,1,0
836,2,2015,3/13/2016,103,112,2,1,0.5118,0.274,0.2142,1,0
15678,2,2020,3/7/2021,105,97,3,1,0.4863,0.2995,0.2142,1,0
14550,1,2020,12/12/2020,86,76,2,1,0.4254,0.3604,0.2142,1,0
9283,1,2018,10/20/2018,73,74,0,0,0.4011,0.3847,0.2142,0,0
5545,4,2014,4/24/2015,206,147,0,1,0.5595,0.2261,0.2144,0,0
2041,5,2015,12/12/2015,168,174,1,1,0.4555,0.3301,0.2144,0,0
6179,5,2014,9/27/2014,160,162,1,0,0.3479,0.4376,0.2145,1,0
9752,2,2018,12/26/2018,106,105,1,0,0.4263,0.3591,0.2146,0,0
7972,4,2017,10/29/2017,156,151,2,2,0.4872,0.2981,0.2147,0,2
10821,5,2018,12/16/2018,235,160,2,3,0.4517,0.3336,0.2147,0,2
1215,3,2015,2/20/2016,130,134,1,0,0.4327,0.3526,0.2147,1,0
13186,2,2019,10/30/2019,102,243,1,1,0.5187,0.2665,0.2148,0,1
8665,5,2017,10/28/2017,176,171,0,2,0.4885,0.2967,0.2148,0,0
2789,4,2016,11/19/2016,156,152,1,0,0.412,0.3732,0.2148,1,0
8781,5,2017,1/21/2018,170,175,1,0,0.1865,0.5987,0.2148,1,0
10537,3,2018,2/25/2019,136,120,1,1,0.5127,0.2723,0.215,0,1
4710,1,2014,10/25/2014,74,85,1,0,0.4816,0.3034,0.215,1,0
4890,2,2014,3/7/2015,111,94,2,2,0.5364,0.2485,0.2151,1,1
4201,5,2016,3/10/2017,170,165,2,2,0.4261,0.3588,0.2151,0,1
4226,5,2016,4/9/2017,175,168,1,1,0.4218,0.3629,0.2153,0,1
6062,5,2014,12/14/2014,170,175,0,0,0.1292,0.6555,0.2153,0,0
10823,5,2018,12/22/2018,167,164,1,1,0.5284,0.2562,0.2154,1,0
1189,3,2015,1/30/2016,133,118,2,1,0.5875,0.197,0.2155,0,0
12756,5,2019,9/14/2019,176,180,2,0,0.5188,0.2657,0.2155,2,0
14989,4,2020,2/7/2021,147,146,1,1,0.5029,0.2816,0.2155,1,0
15601,2,2020,1/15/2021,96,95,3,0,0.4156,0.3689,0.2155,2,0
8230,4,2017,5/6/2018,144,142,0,1,0.5494,0.235,0.2156,0,0
1911,5,2015,9/12/2015,166,175,1,2,0.508,0.2764,0.2156,0,1
4676,1,2014,11/23/2014,78,87,3,1,0.5077,0.2767,0.2156,1,1
11776,1,2019,11/30/2019,87,220,2,1,0.5044,0.2797,0.2159,2,0
3761,3,2016,2/18/2017,125,123,0,2,0.4122,0.3719,0.2159,0,2
5242,3,2014,3/13/2015,119,133,4,0,0.5154,0.2686,0.216,2,0
13404,2,2019,7/13/2020,106,113,3,1,0.5659,0.218,0.2161,0,1
15112,4,2020,5/1/2021,207,143,0,1,0.4723,0.3116,0.2161,0,1
8823,5,2017,2/17/2018,166,169,1,1,0.4563,0.3276,0.2161,0,1
1386,3,2016,10/15/2016,132,117,2,2,0.5165,0.267,0.2165,1,1
626,2,2015,10/18/2015,94,99,1,1,0.4272,0.3563,0.2165,1,0
15735,2,2020,4/17/2021,102,94,3,1,0.5439,0.2395,0.2166,0,1
7422,1,2017,5/9/2018,75,83,3,1,0.5355,0.2479,0.2166,1,0
8880,5,2017,4/7/2018,171,168,2,1,0.2199,0.5635,0.2166,2,1
13196,2,2019,11/2/2019,95,105,2,1,0.5286,0.2547,0.2167,1,0
2317,5,2016,9/25/2016,182,170,0,1,0.4907,0.2926,0.2167,0,0
7686,2,2017,12/30/2017,95,104,1,1,0.5311,0.2521,0.2168,1,0
2345,5,2016,10/22/2016,167,174,0,0,0.3312,0.452,0.2168,0,0
14162,4,2020,9/27/2020,231,152,1,1,0.4733,0.3098,0.2169,0,1
4959,2,2014,1/6/2015,111,104,1,2,0.4086,0.3745,0.2169,1,1
5985,5,2014,2/21/2015,162,160,2,1,0.2737,0.5094,0.2169,2,1
8836,5,2017,3/3/2018,224,163,0,2,0.5236,0.2594,0.217,0,1
11971,1,2019,7/6/2020,82,72,1,0,0.2951,0.4878,0.2171,1,0
14212,5,2020,9/20/2020,168,175,2,2,0.3864,0.3964,0.2172,0,1
12086,4,2019,9/29/2019,156,152,2,0,0.3521,0.4307,0.2172,0,0
104,1,2015,8/22/2015,78,71,2,1,0.4747,0.3079,0.2174,0,0
1511,4,2015,11/21/2015,141,137,2,0,0.473,0.3096,0.2174,2,0
2324,5,2016,10/1/2016,165,174,1,0,0.4614,0.3212,0.2174,0,0
1062,3,2015,9/19/2015,134,130,1,0,0.3187,0.4639,0.2174,0,0
4478,1,2014,4/28/2015,91,87,1,0,0.386,0.3965,0.2175,1,0
11808,1,2019,12/14/2019,87,90,2,0,0.518,0.2644,0.2176,1,0
1995,5,2015,11/7/2015,177,173,1,2,0.4824,0.3,0.2176,0,1
10622,3,2018,5/5/2019,135,233,1,1,0.461,0.3214,0.2176,1,1
976,2,2016,9/21/2016,114,113,0,0,0.4285,0.3536,0.2179,0,0
10820,5,2018,12/16/2018,170,175,1,1,0.5507,0.2313,0.218,0,0
5640,4,2014,2/28/2015,145,151,4,2,0.5173,0.2647,0.218,4,1
3167,4,2016,12/4/2016,153,152,3,3,0.5207,0.2612,0.2181,1,1
6042,5,2014,12/3/2014,162,209,1,2,0.5079,0.274,0.2181,1,0
5776,4,2014,10/25/2014,150,148,3,1,0.5211,0.2607,0.2182,1,1
15280,3,2020,1/15/2021,240,119,1,0,0.476,0.3058,0.2182,0,0
1893,5,2015,8/22/2015,174,171,1,1,0.5394,0.2423,0.2183,1,0
7312,1,2017,12/26/2017,219,85,1,1,0.5381,0.2436,0.2183,1,0
15220,3,2020,11/28/2020,133,117,1,3,0.4928,0.2889,0.2183,1,2
13166,2,2019,10/20/2019,102,95,0,0,0.3411,0.4406,0.2183,0,0
15237,3,2020,12/12/2020,125,134,0,1,0.477,0.3046,0.2184,0,0
14944,4,2020,1/3/2021,140,157,1,1,0.3758,0.4058,0.2184,0,1
10781,5,2018,11/24/2018,168,167,1,1,0.5258,0.2557,0.2185,0,1
9459,1,2018,2/24/2019,89,87,0,0,0.2798,0.5016,0.2186,0,0
13982,5,2020,8/23/2020,171,177,2,2,0.5783,0.203,0.2187,1,2
